epoch,train_loss,val_loss,val_mAP,val_mAP_50,val_mAP_75,epoch_time_sec
30,0.997418841,0.965803445,0.020145278,0.075683683,0.005988853,1772026902
31,0.995742209,0.935162945,0.025490558,0.088489905,0.006523479,1772031470
32,0.993936502,0.93589247,0.02893264,0.100216031,0.007605781,1772035397
33,0.990637273,0.915663843,0.031045342,0.100693882,0.013870602,1772039142
34,0.988166434,0.936568421,0.022713544,0.078996308,0.003875081,1772042992
35,0.985679684,0.926021408,0.028210403,0.088757068,0.012761812,1772046291
36,0.979248775,0.935394857,0.029115459,0.094686978,0.007712639,1772049606
37,0.986068266,0.952263573,0.024677742,0.08354196,0.004478157,1772052920
38,0.975748782,0.924301984,0.030238841,0.100827627,0.007319047,1772056455
39,0.970792361,0.907559305,0.031797655,0.100372776,0.012681764,1772059877
40,0.973249424,0.924275892,0.032408662,0.108397767,0.008289081,1772063284
41,0.986672601,0.923043829,0.027324168,0.097148888,0.007172296,1772066674
42,0.960781141,0.910825189,0.038436458,0.122947812,0.014547322,1772069975
43,0.956061108,0.898211254,0.033050168,0.110441506,0.007040335,1772073282
44,0.959681291,0.905161271,0.02829711,0.097287454,0.004390011,1772076567
45,0.954804185,0.887294981,0.031083895,0.116292268,0.009011276,1772138030
46,0.95545785,0.883183787,0.034501683,0.119397923,0.006006614,1772141277
47,0.951512595,0.877223451,0.037584364,0.116292238,0.015121857,1772144501
48,0.958180785,0.968677646,0.031938978,0.103469409,0.009479948,1772147718
49,0.952256487,0.914514691,0.031758275,0.103018522,0.007412203,1772150902
50,0.94303182,0.887643457,0.036593258,0.119783811,0.012434946,1772154021
51,0.94551219,0.899440962,0.038976844,0.114561439,0.013982292,1772157173
52,0.93948482,0.872397625,0.040340565,0.130839616,0.010190184,1772160344
53,0.941058802,0.900831842,0.036748391,0.123034365,0.008860551,1772163528
54,0.94075184,0.867830182,0.040433031,0.130640119,0.016595028,1772166726
55,0.939738486,0.875276244,0.034956492,0.114806436,0.013505126,1772169964
56,0.933248938,0.871185417,0.033037998,0.114186808,0.007751363,1772173281
57,0.936101984,0.87022246,0.038033932,0.125680596,0.008519213,1772176539
58,0.932795827,0.884389821,0.030740067,0.10318137,0.006834985,1772179746
59,0.931364967,0.88619611,0.040923979,0.132850677,0.014315246,1772182961
60,0.933149481,0.894245862,0.032435305,0.104334623,0.009340658,1772186260
61,0.926452887,0.886409276,0.04075003,0.138757795,0.009104435,1772189524
62,0.923795711,0.854904701,0.045517854,0.14134647,0.01792692,1772192825
63,0.920703158,0.882443913,0.036101192,0.115023471,0.015121804,1772198445
64,0.928442562,0.839099909,0.045934744,0.148127273,0.017205874,1772201786
65,0.921654363,0.851720035,0.039777499,0.132593185,0.007319777,1772205162
66,0.943213967,0.882477503,0.043514665,0.13891466,0.011767473,1772255339
67,0.915542352,0.84140216,0.044349473,0.144931838,0.011600818,1772258643
68,0.915543125,0.90871085,0.034159414,0.108969793,0.008745749,1772261949
69,0.906545211,0.850161375,0.048349522,0.15309234,0.018059053,1772265309
70,0.910617406,0.888779825,0.034492359,0.115986325,0.010161056,1772268744
71,0.908318976,0.877514276,0.026472017,0.09566433,0.006577875,1772272200
72,0.911209342,0.858657393,0.044899989,0.141335934,0.011259774,1772275601
73,0.907669381,0.839228023,0.048840191,0.1598901,0.012700702,1772278864
74,0.906110777,0.837054348,0.042408302,0.135799959,0.017751904,1772282121
75,0.910824358,0.870479746,0.043892849,0.139883175,0.01186421,1772285391
76,0.907780049,0.849170445,0.045607109,0.147586167,0.01093931,1772288702
77,0.92424817,0.889283609,0.035855424,0.122121297,0.009221949,1772292105
78,2.094955207,1.228829829,0.002232604,0.009527707,0.000505336,1772295346
79,1.095058565,0.957752777,0.026855404,0.087828733,0.007081695,1772298566
80,0.970877453,0.878553023,0.035378169,0.114791192,0.011758522,1772301736
81,0.926800592,0.902773789,0.035872798,0.116524696,0.013331102,1772304884
82,0.894539925,0.837005364,0.040922049,0.129897043,0.0163617,1772308060
83,0.882849751,0.841827677,0.048487943,0.155070037,0.019325612,1772311178
84,0.873359215,0.818756143,0.048622143,0.15568386,0.0181082,1772314401
85,0.978366889,1.082012554,0.022382054,0.073003046,0.011420933,1772317595
86,0.939339604,0.847734709,0.048589621,0.158467472,0.012364945,1772320767
87,0.904783817,0.841743151,0.04341194,0.136229083,0.016924236,1772323953
88,0.904648739,0.823879444,0.049832772,0.156123251,0.016857592,1772327191
89,0.903552354,0.875716728,0.042592905,0.143958002,0.011373059,1772330462
90,0.909479479,0.840723427,0.039815228,0.139289886,0.011317877,1772333712
91,0.897263853,0.837755853,0.043685533,0.140622571,0.014935976,1772336967
