epoch,train_loss,val_loss,val_mAP,val_mAP_50,val_mAP_75,epoch_time_sec
26,0.38052825791680295,0.4186462037838422,0.044663379,0.14576137019197957,0.016164153544779142,1770927342.5355406
27,0.37882959764936697,0.42552122932214004,0.049463987615401626,0.15135472440680797,0.021645672587004193,1770927903.457515
28,0.38051969059135604,0.41043195930811077,0.048266351,0.14750282293864578,0.018397049270704277,1770928464.417393
29,0.3781875182753024,0.41201970325066495,0.050358299,0.14704025914415655,0.025763339,1770929018.298201
30,0.3774241315929786,0.3981756682579334,0.054031209169210476,0.1664190022459964,0.021271131,1770929592.3865583
31,0.38562911522129306,0.4065455496311188,0.047569388171044204,0.14198868233691764,0.026653217921465404,1770930157.2128258
32,0.37859204275452574,0.4095933265410937,0.048149273437035296,0.15683538831132413,0.020709373370742253,1770930691.6640599
33,0.3751356166989907,0.4236625134944916,0.053430978,0.1643592477698129,0.024520983,1770931221.7521036
34,0.37883753595144853,0.41092649216835314,0.048632198,0.13912545677143093,0.028077802425261957,1770931755.9514227
35,0.3782736156945643,0.42198334061182463,0.047786401,0.15437423990199475,0.017214968461918487,1770932302.880457
36,0.3746732295207355,0.40708329299321544,0.037926517,0.12083778680056412,0.011597594271927449,1770932843.9154663
37,0.380917211,0.38826467383366364,0.05524868,0.1743293082526668,0.017115801,1770933372.951796
38,0.3772084327495616,0.4197318187126747,0.048383437,0.1572566089237446,0.020398979,1770933903.4075668
39,0.3717354274314383,0.3996330018226917,0.050893942,0.16104301429572107,0.019619361598269797,1770934445.0206327
40,0.3775487049766209,0.39792729914188385,0.054139832986511274,0.16824198338589774,0.016859100065223846,1770934982.7553437
41,0.37820793928011603,0.40258999741994417,0.049637654,0.15528461342268973,0.015217924427367167,1770935560.4824214
42,0.37955803249193276,0.4215006667834062,0.05162473,0.16718775702711322,0.022564586460079968,1770936119.7376244
43,0.37740966029789136,0.41432124834794265,0.05192696,0.16520113930776653,0.022582822245764654,1770936663.783991
44,0.3799979436656703,0.4125868511887697,0.046514421,0.14328955951472883,0.021871218704686467,1770937211.1210802
45,0.37711189797391065,0.41986144047517043,0.050422394,0.16202031174399414,0.028500347,1770937747.8874125
46,0.3776061597077743,0.40926521672652316,0.050703376913505876,0.1562547081200169,0.020743442,1770938323.2626483
47,0.36984365731477736,0.3975030000393207,0.048099296,0.1459292568955634,0.020717065588962365,1770938918.8747354
48,0.3750803125941235,0.3932625628434695,0.054381,0.1672502815040615,0.028720488932411813,1770939474.965578
49,0.37380333452121073,0.41010829920952135,0.057333584767948254,0.17025762833747773,0.029930823058961203,1770940060.7813544
50,0.3745336897995161,0.39812792321810353,0.046139796254902145,0.15600747642144897,0.012891066041115756,1770940609.9550776
51,0.37721319982539053,0.4079949981891192,0.054635426,0.16521524161880963,0.02850792,1771029911.8872771
52,0.374709682,0.44404224363657147,0.049431144774450785,0.1596704117826934,0.021283102453490375,1771030479.9572122
53,0.37493189858353654,0.4185088402949847,0.050120174543133326,0.15091451092873095,0.024212111382350902,1771031038.9781375
54,0.37537434943344283,0.42953792902139515,0.053644488,0.16603829166648193,0.025327637,1771031611.725484
55,0.374061512,0.42601090325759006,0.049142405,0.15566788701722015,0.022234130773209463,1771032157.0350215
56,0.3749073301968367,0.42773709618128264,0.054373278,0.16754093288543345,0.020985426429129702,1771032687.4197435
57,0.37379334387571916,0.42752642700305354,0.055116455520886475,0.165819471,0.030380088431845757,1771033250.9856794
58,0.37267008352538816,0.4391510406365761,0.055288069,0.17141752258166124,0.021897942,1771033822.1391442
59,0.3762878527459891,0.4468241872695776,0.057587818,0.18692465870828687,0.020871067715940345,1771034385.6360643
60,0.37303896144680354,0.46927432601268476,0.050823949,0.1576464521558752,0.022239466,1771034953.0394506
61,0.3698720197962678,0.4500840512605814,0.0520577,0.16432668005970702,0.023149905,1771035537
62,0.37522745287936665,0.4132519777004535,0.057096550206603036,0.16895843652169462,0.031198603,1771036114.8676417
63,0.3700908747056256,0.4191474966131724,0.055554408165460326,0.16954557703164835,0.027233594,1771036652.9942675
64,0.37315593232279237,0.427128999,0.055084067784175385,0.16947900215118825,0.024063109759322316,1771037230.5767546
65,0.37125623375177386,0.4157438794007668,0.054723800531562776,0.17088141035656745,0.023021899,1771037801.6670113
66,0.3697871080559233,0.43029931073005384,0.053696152373892754,0.16653665368198617,0.023320386996151982,1771038344.5460231
67,0.3719167271386022,0.4460810801157585,0.054839077,0.16888346659500056,0.021289896661060792,1771038870.0409472
68,0.3681528386214505,0.46155821818571824,0.056057905366559656,0.1717658668770687,0.015803466,1771039397.0763922
69,0.37210612737614174,0.42226632168659795,0.062069014,0.18747554526644625,0.031384220540515026,1771039927.860999
70,0.3706240190759949,0.432331655,0.056051578,0.16677257693356579,0.027473747,1771040455.308139
71,0.36815535542757616,0.4417877678687756,0.055797863,0.17396068789059788,0.025176278293675976,1771041004.0186965
72,0.3676844397316808,0.44088460963505965,0.05514746,0.18022415617645424,0.024764984493059097,1771041576.0643678
73,0.37139196149680925,0.48023587809159207,0.049608866127603145,0.17217596492465587,0.013508130508643036,1771042146.1259527
74,0.37229260860577873,0.4034572495863988,0.049508057,0.16137597333959836,0.019049802,1771042683.7816193
75,0.3655981186291446,0.46226732432842255,0.064400812,0.19724056588770178,0.021535938614907657,1771043211.4238932
76,0.3650780558586121,0.4493151135169543,0.052859489705956705,0.16294780933237135,0.019290805088087268,1771043726.4966524
77,0.3702160107052844,0.4402410525542039,0.054942711,0.17611856177018323,0.027486285,1771044244.8106408
78,0.3682735649139985,0.4431087856109326,0.054479704,0.1703427643986469,0.023711137096105884,1771044798.5627487
79,0.36861810101115183,0.4814771769138483,0.058036269,0.1760825819444722,0.023296309,1771045375.8961341
80,0.36349433401356573,0.41953868246995485,0.05000501,0.16504216464228236,0.018722939738612745,1771045917.024472
81,0.37301383089760076,0.45506873841469103,0.054547685,0.1652983405387255,0.017678780653324302,1771046434.308332
82,0.36966722555782483,0.4658916810384163,0.056047131,0.17053274888818665,0.022324888497035553,1771046975.5124962
83,0.37041088064079697,0.438803568,0.051377169681417104,0.16230373300178022,0.021135062710932913,1771047488.1332948
84,0.3622181510147841,0.4606872911636646,0.048046501,0.1567534414615282,0.020121778383465634,1771048005.9919124
85,0.37075868501611375,0.4736628784583165,0.055133821,0.16996533336288194,0.023325788,1771048568.431858
86,0.3704861773096997,0.4348964123771741,0.044935184,0.13837723521047063,0.018436043820577407,1771049113.0803387
87,0.3640482650502868,0.47402525062744433,0.053376273940171595,0.15854413912936202,0.022661762,1771049646.4287672
88,0.36500806678896364,0.4111102739205727,0.056358978,0.1692057957951306,0.021967172137670823,1771050170.642319
89,0.36367030091907665,0.4596022287240395,0.054859368,0.1674251315721904,0.020811758,1771050714.6329136
90,0.36499923487072405,0.43038291942614776,0.057139912,0.1805430575283739,0.031537678964001135,1771051243.4205906
91,0.36432431346696353,0.42719833782086003,0.052233364,0.17167427612145245,0.020188557,1771051766.4088473
92,0.3643162881550582,0.42792744361437285,0.055554848,0.17649325453223663,0.018993336299046495,1771052285.261006
93,0.3638041647232097,0.4726217354719455,0.05589575,0.17407473149270217,0.022178172,1771052801.607592
94,0.3573469749611357,0.4629340653236096,0.055937844229020754,0.17290837392794944,0.022767625832359816,1771053357.754348
95,0.36556336115235866,0.41730240560494936,0.057561522,0.1799944732327515,0.021743673698786277,1771053930.5498483
96,0.3538146896854691,0.42552072612138897,0.058709786844585325,0.18283028850849603,0.023323273906535193,1771054483
97,0.3617770042756329,0.4518280178308487,0.05589706,0.16971136769997894,0.018835715759649693,1771055047.891057
98,0.3632738907052123,0.46414087598140424,0.057049619087597286,0.177723991,0.028837692340488424,1771055610.536491
99,0.364849412,0.457757824,0.058971009,0.1736071438658219,0.023280218121234895,1771056170.816143
100,0.36181828237098196,0.43506439603292024,0.053608987387684263,0.1659061971427433,0.022876988,1771056722.3587348
