epoch,train_loss,val_loss,val_mAP,val_mAP_50,val_mAP_75,epoch_time_sec
1,1.495358174479895,1.6689413172858103,0,0,0,1770930848.7812738
2,1.3313684932236534,1.3680566344942366,0.000870265,0.004280503,9.000900172395632e-05,1770931515.8958182
3,1.201992242467442,1.3212939807346888,0.002040036,0.011606736108660698,0.000222926,1770932197.555006
4,1.1628019738351643,1.2250702261924744,0.003086816,0.014574838802218437,0.000152045,1770932897.5937474
5,1.1022133844570048,1.1505558286394393,0.008935445,0.036430579,0.000600789,1770933585.0435638
6,1.0233380279494722,1.3222378134727477,0.001563141,0.012714416719973087,1.5047097804199439e-05,1770934290.9023914
7,1.005801392025932,1.0633545909609114,0.010200121439993382,0.049399823,0.000937266,1770934982.4353209
8,0.9522533530556269,1.143234646320343,0.005217087,0.021342257037758827,0.000919823,1770935655.832267
9,0.8700315683212095,1.0346122537340436,0.015700346,0.067377463,0.002157527,1770936307.9988048
10,0.7833049668656198,1.016055555,0.016020776703953743,0.067150749,0.001411561,1770936983.0273626
11,0.7317774555251051,1.0537504145077297,0.025626071,0.093944974,0.00714428,1770937630.7575364
12,0.6742017629366477,1.067735925742558,0.018981738,0.071870752,0.002682355,1770938279.1037846
13,0.6223584400025772,1.0723762835775104,0.024414096027612686,0.08301992,0.011606839,1770938940.540368
14,0.5877399378995679,1.0988524079322814,0.022749871015548706,0.086764425,0.008388135,1770939596.5834455
15,0.5482422251338712,1.1132385117667063,0.026946194,0.093016215,0.009903715,1770940259.4898083
16,0.5106203823703007,1.1695595264434815,0.024722287,0.095132291,0.002871887,1771027484.145021
17,0.45723831103843393,1.1289677602904185,0.023992497473955154,0.090727136,0.005806402,1771028130.0060322
18,0.4148682817864958,1.146654725074768,0.027388243,0.09009105,0.012760247103869915,1771028780
19,0.40835614950911514,1.1633234551974705,0.027785541489720345,0.088760301,0.014954499,1771029417.5623221
20,0.3713219125293991,1.2190163373947143,0.0319351,0.10798221081495285,0.011924626305699348,1771030054.6002078
21,0.3387117432400247,1.2373531375612532,0.022662545,0.083899394,0.002525866,1771030691.337926
22,0.3141741320539061,1.2890295999390737,0.027507340535521507,0.091922864,0.007930668,1771031322.765347
23,0.3061838610320801,1.2415726372173854,0.024318279698491096,0.095667273,0.005361231,1771031953.1758015
24,0.3086528488733236,1.2920705454690116,0.025564168,0.094107397,0.005064044,1771032585.1242588
25,0.29443883449803665,1.1879195519856045,0.022549353539943695,0.08680553,0.003187758,1771033219.4413188
26,0.27038451503588545,1.311154055595398,0.022375063970685005,0.083491325,0.007543164,1771033854.2495992
27,0.23055408217471007,1.4203944206237793,0.022570110857486725,0.092687272,0.005070672,1771034478.746163
28,0.23251457128999303,1.404418262,0.023563806,0.084641561,0.006235909,1771035107.585175
29,0.21796848096893828,1.4567285776138306,0.022239994257688522,0.091162205,0.004839188,1771035740.6883051
30,0.20804093904720927,1.4618763208389283,0.022779528,0.086955003,0.007878058,1771036363.2448153
31,0.2133456743819621,1.5204825588635036,0.024754019,0.084886633,0.014630547724664211,1771036986.0694919
32,0.20573763286508018,1.5252677576882498,0.02980119,0.09604764,0.014878596179187298,1771037616.2316558
33,0.2022168,1.4656004071235658,0.021880533546209335,0.072281562,0.007123496,1771038245.6839657
34,0.1902585441433496,1.580819538661412,0.021496471017599106,0.086668789,0.005481179,1771038874.419277
35,0.18574522315105574,1.4367660454341344,0.026276214,0.094413638,0.012336883693933487,1771039501.869841
36,0.21525509357693512,1.4906298637390136,0.025213247165083885,0.097426087,0.00874438,1771040120.3225894
37,0.18044517518391887,1.5156343068395342,0.022009586915373802,0.079660982,0.005654947,1771040745.1818416
38,0.1651018833723462,1.6531603455543518,0.023441536352038383,0.082381658,0.009404979,1771041373.6856797
39,0.15916395529767072,1.6181070702416556,0.023349789902567863,0.082984813,0.008213915,1771041999.246734
40,0.19156091110509577,1.534987371308463,0.020984571427106857,0.075024948,0.008706468,1771042621.7099497
41,0.16881104330848723,1.5582615852355957,0.027430275455117226,0.10021686553955078,0.006407227,1771043239.1228974
42,0.15388768853493107,1.602090367,0.023783493787050247,0.079326935,0.006111491,1771043861.6719563
43,0.14186270337274545,1.5408747519765582,0.022715475410223007,0.079260759,0.011502531357109547,1771044483.5580502
44,0.15044132190904186,1.5978985548019409,0.02050546,0.07505013,0.005630293,1771045110.014839
45,0.15354560098601777,1.5269826071602957,0.020990185,0.078768507,0.006658936,1771045730.0574322
46,0.14736991548084905,1.7224834408078875,0.019566227,0.066476718,0.006412214,1771046361.234092
47,0.5938982351481142,1.3277396968432835,0.017028572037816048,0.06827265,0.004018379,1771046988.6379333
48,0.21595756241804573,1.4769142184938704,0.028231384232640266,0.092346273,0.012228942476212978,1771047620.2347372
49,0.13955321202723725,1.6153949788638524,0.023366162553429604,0.082787238,0.008179217,1771048243.5608366
50,0.19569034225828824,1.4521508693695069,0.027003919705748558,0.083784752,0.013554668053984642,1771048860.3163207
